num,den,share_den,loo_b,dose,ctry,sector,pct_dose
-0.26733568043801703,0.026416983635261175,0.00015420717298523219,0.028742410377249204,3.6210915368428687e-06,Argentina,1103,64.13085559427023
0.15687410567820148,0.012516891244717287,7.306641969657161e-05,0.02871762410725002,6.14014936672902e-07,Argentina,1104,61.575687185443286
-0.04861812133355044,0.009173055976206601,5.3547030548861686e-05,0.02872961396375394,1.4327015378512442e-06,Argentina,1200,62.34030197444832
0.11857202305003482,0.02084472904861011,0.00012167955216275145,0.02871987392604926,0.00013071631838101894,Argentina,1311,83.95276809910956
0.5091820259369437,0.041861011648172505,0.0002443605353924707,0.028697107536462912,0.00021969086083117872,Argentina,1312,87.66937669376695
-0.23320428308006413,0.052391912963817525,0.0003058338869035213,0.02874046155758042,4.53031352662947e-05,Argentina,1392,76.05497483546264
0.1574966673427927,0.018755797343508324,0.00010948556903240674,0.028717598224362942,1.773726944520604e-05,Argentina,1393,71.04142469996128
-0.10263182174970531,0.0009340342024914112,5.452355038955318e-06,0.028732753156013258,9.23370953387348e-06,Argentina,1394,67.78939217963608
0.03369006578811422,0.0002941272537477533,1.716945921025198e-06,0.028724794394013004,6.803364522056654e-05,Argentina,1399,79.13279132791328
0.19580527634870531,0.07583674636947495,0.0004426913544521785,0.028715457667088135,0.0002465949219185859,Argentina,1410,88.30816879597367
0.004752624799547199,0.00015041745953001275,8.780507086654186e-07,0.02872648335460614,1.5032461533337482e-06,Argentina,1420,62.45644599303136
0.08220395466140962,0.016626591424633914,9.705648818099635e-05,0.028721989815275236,1.4003107935423031e-05,Argentina,1430,69.95741385985288
-0.040064107698800665,0.018950538629603414,0.00011062235677497655,0.028729131026570386,0.00010808415390783921,Argentina,1511,82.65582655826557
0.3734447430449098,0.07064602180092044,0.00041239088667305816,0.028705079351905815,4.1153107304126024e-05,Argentina,1512,75.49361207897793
0.007718958338870888,0.09062404629926557,0.0005290111156233214,0.02872646191104028,1.7374157323502004e-05,Argentina,1520,70.92528068137824
-0.30882107337676884,0.018849935628118358,0.00011003509425223599,0.02874481936267152,1.0522722732275724e-05,Argentina,1610,68.33139759969028
-0.23386512463116882,0.01109693024800966,6.477750321485419e-05,0.028740430852976236,2.4728558855713345e-05,Argentina,1621,72.47386759581882
