pre,post,ratio,tau_scm,tau_aug,corr,gap_pre,n_pool,n_cand,i,k,name,p_aug,fit_x,meas
0.793873546953009,1.476992962875657,1.8604889513506906,-1.0185935183099517,-1.1210480372081049,0.10245451889815307,-0.32725882461775285,20,722,76,2513,Brazil,0.2957446808510638,1.4933949502848307,vol
0.31240716029285764,0.5866262139804153,1.8777617434584353,-0.5838208254928718,-0.5185900955948525,-0.06523072989801935,-0.13928328392335232,20,141,76,2593,Brazil,0.5,0.5876846223241056,vol
0.21146233025292632,0.193874665904008,0.9168283810743879,0.05480752583198267,-0.00437487250436084,0.05918239833634351,-0.10218956395844737,20,121,76,2599,Brazil,1.0,0.39779228995254073,vol
0.2631582210262595,0.3092650738581815,1.1752058235236404,-0.21895790218809819,0.002654274277875346,-0.22161217646597353,-0.1499057011282801,20,462,76,2610,Brazil,1.0,0.49503999713170654,vol
0.47760792929405566,0.8351186006184448,1.7485442543904572,-0.8108665231653265,-0.4580806575343544,-0.3527858656309721,-0.3853277972699167,20,86,76,2620,Brazil,0.5871313672922251,0.8984519922112435,vol
0.5623760859687505,0.45547529032146294,0.8099122663383881,-0.4223498459133579,-0.23048738333758775,-0.19186246257577014,-0.49337522657208854,20,75,76,2630,Brazil,0.8364928909952607,1.0579135810358375,vol
0.9804767053714859,1.6549414798330409,1.6878947462663192,1.6288997381925583,2.483763595956715,-0.8548638577641567,-0.885766939683394,20,178,76,2640,Brazil,0.07246376811594203,1.8444234176760597,vol
0.578813913288272,0.5805250788952017,1.0029563311586767,-0.4161451941988987,-0.4249335885175507,0.008788394318651957,-0.5038253528201051,20,321,76,2651,Brazil,0.6372093023255814,1.088835594254248,vol
0.43292084339231407,0.8725015309303701,2.01538351467108,-0.8319465137486002,-0.23854037643548986,-0.5934061373131103,-0.2740764874608661,20,504,76,2660,Brazil,0.827683615819209,0.8143888959098933,vol
0.8469436701812535,2.5184502277795104,2.973574650177785,-2.4092337460734337,-1.7469932443151786,-0.6622405017582551,-0.7418956958338513,20,414,76,2670,Brazil,0.14285714285714285,1.5932277943747284,vol
1.0708388404767384,1.6398584757127515,1.5313774713127561,-1.2103129024431434,-0.9105026786755306,-0.2998102237676128,-0.2777375336803136,20,773,76,2680,Brazil,0.3683127572016461,2.0144081171046797,vol
0.29285326605320006,0.18439853107143658,0.6296618561117175,-0.03146495949020078,0.20984445409424554,-0.24130941358444633,-0.09083591276868086,20,131,76,2710,Brazil,0.8377358490566038,0.5509008208887408,vol
1.2420835455978516,0.8353605103386338,0.672547763231619,0.16679023500699985,0.6217902432742978,-0.4550000082672979,-0.8693343781422495,20,261,76,2720,Brazil,0.5404858299595142,2.3365450353486916,vol
0.48075792564140907,1.456868407709287,3.0303575458804723,-1.2007641966116065,-1.1530060368059796,-0.04775815980562687,-0.1147107897500892,20,645,76,2731,Brazil,0.224,0.9043776067585584,vol
0.3231611152949281,0.18281684385900399,0.5657142372842691,-0.0101659585211209,0.06571559375676016,-0.07588155227788106,-0.04640894313172565,20,213,76,2750,Brazil,0.950354609929078,0.6079144210840244,vol
0.3744641623395672,1.3752262608215386,3.672517690957225,1.3641388954887517,1.6448905422938709,-0.2807516468051192,-0.2862285879891556,20,183,76,2790,Brazil,0.08895705521472393,0.7044231304178349,vol
0.40984042650710856,0.4282033386122739,1.0448050287807487,-0.24483261922008726,0.16375959808061147,-0.4085922173006987,-0.18343947966967084,20,543,76,2811,Brazil,0.8866279069767442,0.77097117761064,vol
0.48318307731736276,1.252223418639525,2.591612739402799,-0.42643248453815774,0.004897729035613307,-0.43133021357377105,-0.12863470885391565,20,250,76,2812,Brazil,0.9946808510638298,0.9089396800011355,vol
0.22619400639272194,0.4441154006334103,1.9634269170790029,-0.4246618792581587,-0.2598672537741199,-0.1647946254840388,-0.04972841773436572,20,166,76,2813,Brazil,0.7743589743589744,0.4255047774649941,vol
0.1874209884426223,0.5779172220962281,3.0835245662635784,-0.5122518925194841,-0.3656222570697823,-0.1466296354497018,-0.08414170964091795,20,169,76,2814,Brazil,0.5886075949367089,0.3525669280603592,vol
0.559337235947256,1.7439253899701532,3.1178424712182053,-1.5986097587013093,-1.5072390069874464,-0.09137075171386294,-0.25263579664560554,20,655,76,2815,Brazil,0.1496437054631829,1.0521970493612514,vol
