pre,post,ratio,tau_scm,tau_aug,corr,gap_pre,n_pool,n_cand,i,k,name,meas,p_scm,p_aug,fit_x,credible
0.9211420426729994,0.6977864473297974,0.7575231777554506,0.07026004791259766,0.46444083147047327,-0.3941807835578756,0.6918504888361151,20,289,32,2410,Argentina,vol,0.9354838709677419,0.6310483870967742,1.742192368726681,True
0.3010371270492272,0.6184277265028898,2.054323772501859,0.6085601196272332,0.45988370623077834,0.1486764133964549,0.019339916174097027,20,157,32,2420,Argentina,vol,0.5,0.6330645161290323,0.5693634218742853,True
0.5663298127509734,2.643793773197073,4.668293481416283,1.853724970433273,0.6623246712498279,1.1914002991834451,0.04531306246598866,20,436,32,2511,Argentina,vol,0.12701612903225806,0.5,1.071121968436103,True
0.7482807952792093,1.057851721354461,1.413709570028107,-0.9284956908897932,-0.679535463411816,-0.24896022747797716,-0.11031415024095943,20,640,32,2512,Argentina,vol,0.7237903225806451,0.48185483870967744,1.415253056322562,True
0.24486832148747742,0.24149040579655986,0.9862051748041639,-0.21896468704474437,-0.29205942639902954,0.07309473935428519,0.0514136651471716,20,291,32,2593,Argentina,vol,0.8870967741935484,0.7661290322580645,0.46312913891157415,True
0.13762249985573757,0.44711358405919577,3.2488407384539695,-0.03236414989643954,-0.24269718869596532,0.21033303879952578,0.005501988081219105,20,210,32,2599,Argentina,vol,0.24596774193548387,0.8104838709677419,0.26029087578935967,True
0.21775654546839654,0.9111981399437611,4.184481058807048,0.6427048801998172,0.7062790749946692,-0.06357419479485207,-0.011699063085426868,20,812,32,2610,Argentina,vol,0.16129032258064516,0.4717741935483871,0.41185156488400637,True
0.1481026771978089,0.8637994471401347,5.832436411574295,0.611387388556353,0.6060116956061956,0.005375692950157434,0.008504963639448283,20,171,32,2620,Argentina,vol,0.06854838709677419,0.5241935483870968,0.2801124495992749,True
0.15842402302563152,1.3044620350877785,8.233991349132252,1.1820145627580727,1.153639761290988,0.02837480146708454,-0.0008206840882962751,20,195,32,2630,Argentina,vol,0.03225806451612903,0.3084677419354839,0.29963361908584124,True
0.19483473293954626,0.8858701984531455,4.546777594978485,0.7427383312025349,0.720716325623167,0.0220220055793678,0.006718074863193767,20,357,32,2640,Argentina,vol,0.1350806451612903,0.4637096774193548,0.3684986344833222,True
0.15187884682712893,0.5431432207570909,3.5761610790691982,0.2316847977545322,0.7507821289489734,-0.5190973311944412,0.006128845974406196,20,621,32,2651,Argentina,vol,0.21370967741935484,0.4495967741935484,0.28725446853495196,True
0.058141241314406435,0.6430549992853102,11.060221363488017,-0.38249198114752403,-0.40723897095183237,0.02474698980430835,-0.0008167804154941359,20,660,32,2660,Argentina,vol,0.014112903225806451,0.6612903225806451,0.10996482869495283,True
0.6874386400419955,0.7505873556769024,1.0918608759482142,0.19411993542192896,-0.15832056392975424,0.3524404993516832,0.4167734849328415,20,568,32,2710,Argentina,vol,0.8366935483870968,0.8608870967741935,1.300179882326978,True
0.3225290043812218,0.9021250287349003,2.7970353564500186,-0.08943205241593866,-0.04887826796366037,-0.04055378445227829,0.0032111657053453383,20,348,32,2732,Argentina,vol,0.33669354838709675,0.9556451612903226,0.6100118592952478,True
0.8212493116888568,0.728514834513212,0.8870812116908309,0.3254902726857729,0.1654264920935519,0.160063780592221,-0.015907568392077662,20,316,32,2750,Argentina,vol,0.9173387096774194,0.8588709677419355,1.5532612966991488,True
0.07830354494567536,1.2643542022613374,16.146832217347352,1.0705533894605335,1.068722353564526,0.0018310358960075082,0.004684419872251847,20,334,32,2790,Argentina,vol,0.004032258064516129,0.33669354838709675,0.14809859080227716,True
0.4500629189171595,1.7338651200030173,3.852494944872719,-0.34539910063820045,-0.2713737212225682,-0.07402537941563223,0.17701301484792545,20,839,32,2811,Argentina,vol,0.18346774193548387,0.7903225806451613,0.8512217947505847,True
