num,den,sh,loo,ctry,sector,trt
-0.06243054087298762,0.0006900704652767276,0.0011583566311475241,-0.14749369828887643,44,1200,False
-0.054429401318257076,0.00030879543749831915,0.0005183459671047336,-0.14762706263748482,44,1312,False
-0.008400214770589142,0.000115860731531726,0.0001944845539876259,-0.14839923485783754,44,1392,False
0.02252913774082204,0.0002923980740815018,0.0004908212495534769,-0.14891885922976825,44,1393,False
0.003999929116907351,3.4282657581054035e-06,5.754708503058309e-06,-0.14860710439278177,44,1410,False
-0.0020989842037361706,0.00013382778716730935,0.00022464416678793386,-0.14850505270552153,44,1512,False
0.003713129191141365,1.9522703845446905e-05,3.2770933687524316e-05,-0.14860233029762202,44,1520,False
-0.0027339319446775356,1.0085204838931867e-05,1.692908838950683e-05,-0.1484940859634908,44,1709,False
0.03159738080512206,0.00436828056704327,0.007332623284374735,-0.1490812799724778,44,2011,False
-0.04767155254554435,0.0006059382318221644,0.0010171317339534905,-0.14774123781688406,44,2013,False
0.08401363156501566,0.00039532447177708193,0.0006635941492645107,-0.14995120595926292,44,2023,False
0.001236012436894626,2.2056790864480542e-06,3.702466812495651e-06,-0.14856070606174185,44,2220,False
-0.051233557982142804,0.0006003208864462337,0.00100770242261056,-0.1476814312355297,44,2393,False
-0.010574393357466879,7.287626820336463e-06,1.2233056299953462e-05,-0.14836246849475745,44,2420,False
-0.008246029627942176,2.5319863425743113e-05,4.250208228691211e-05,-0.14840159747953624,44,2511,False
0.00816725340072872,1.8641320443744127e-05,3.129143795582921e-05,-0.14867709533208845,44,2593,False
-0.025835532347450355,0.00031297381755495757,0.0005253598221957795,-0.1481070539997585,44,2599,False
0.07236785860034255,0.0005083927818710991,0.0008533913270317511,-0.1497560022177829,44,2610,False
-0.010091431071548598,0.0003451654978539234,0.0005793969795854014,-0.14837141704036494,44,2620,False
-0.026223164053503698,0.0003344534053984586,0.0005614155936927637,-0.14810060055442634,44,2630,False
0.007914784339262054,8.05041959048865e-06,1.3513485050288174e-05,-0.14867283093819433,44,2640,False
0.000665640430350301,1.2484138062674435e-06,2.0955952814559375e-06,-0.14855112937392048,44,2651,False
0.09215518609886642,0.0006927452168934729,0.0011628464860650028,-0.1500886208394914,44,2652,False
0.010423781378204803,2.7651219617682584e-05,4.64155114805771e-05,-0.14871499605652722,44,2670,False
-0.0010078693650283268,0.0004282139904078502,0.0007188027024749755,-0.1485241022152775,44,2710,False
