country,sector,att,lnsize
Bulgaria,1392,-0.8770666252519356,7.0771837
Bulgaria,1393,-4.538972361395396,9.070801
Bulgaria,1399,1.8572238008916924,3.845691
Bulgaria,1410,-0.5594038254837714,10.991821
Bulgaria,1420,0.17394657445639375,4.3132973
Bulgaria,1430,0.09397000600737256,9.351978
Bulgaria,1512,-2.371841705970225,8.105373
Bulgaria,1520,0.22566661875209196,8.089761
Bulgaria,1610,1.7035346246309184,4.209621
Bulgaria,1622,0.9603263394920253,5.4287167
Bulgaria,1623,5.561089050262319,1.6353005
Bulgaria,1629,1.0307870059109874,4.1282144
Bulgaria,1709,-0.300388618522962,5.661931
Bulgaria,2011,1.5286498392481136,9.51409
Bulgaria,2013,-3.923100780289757,7.037486
Bulgaria,2022,-1.3609447753418433,3.2817254
Bulgaria,2023,-0.2505683201373105,7.4034443
Bulgaria,2029,-1.2539769635814164,10.280842
Bulgaria,2100,-0.6335059127700257,10.284184
Bulgaria,2219,0.34733710246187155,9.257487
Bulgaria,2220,-1.123274201335177,8.059703
Bulgaria,2310,0.38038912334160496,9.0792465
Bulgaria,2391,-1.956330599917772,6.4494276
Bulgaria,2392,-6.643171392148579,8.457951
Bulgaria,2393,0.9244698845314916,5.1629157
Bulgaria,2396,-0.8639755344069439,7.8490047
Bulgaria,2399,0.6412451240138541,8.75643
Bulgaria,2410,-4.438064592398255,7.463359
Bulgaria,2420,0.6865527352896986,9.709322
Bulgaria,2511,-1.3966777469819942,7.2664394
Bulgaria,2512,0.5146276782824807,4.9010487
Bulgaria,2593,0.8669931009372541,8.785895
Bulgaria,2599,0.6730618342565794,8.973684
Bulgaria,2610,0.8798571141884803,9.104488
Bulgaria,2620,0.46116092669462105,10.27678
Bulgaria,2630,0.2609095123044981,8.840661
Bulgaria,2640,0.5473964317810004,8.266837
Bulgaria,2651,-0.14428371601049012,10.157422
Bulgaria,2652,2.660616437695578,5.1839085
Bulgaria,2660,-1.2573289168504742,8.104191
Bulgaria,2670,1.1987208306052892,6.5646663
Bulgaria,2680,0.2988731532592802,2.8053584
Bulgaria,2710,-1.2516107431189725,10.013443
Bulgaria,2720,7.261714079849044,5.0670304
Bulgaria,2731,1.0773231108329606,7.0465446
Bulgaria,2732,-0.6794716479873806,6.605541
Bulgaria,2740,3.613557554778177,7.637943
Bulgaria,2750,-1.5040294683014757,6.4629307
Bulgaria,2790,1.7459227888320392,8.890492
Bulgaria,2811,2.347704737936099,4.5150814
Bulgaria,2812,-2.0705889910237816,9.157886
Bulgaria,2813,-0.9172605544692168,9.856444
Bulgaria,2814,1.1514179217162177,7.6959887
Bulgaria,2815,0.0600017259070395,7.1715093
Bulgaria,2816,-1.385903680934442,8.717229
Bulgaria,2817,1.7651141549860785,8.931834
Bulgaria,2818,3.1977957461173783,4.550175
Bulgaria,2819,0.6799951366691642,8.406859
Bulgaria,2821,-0.13410976465195315,5.543457
Bulgaria,2822,0.915438719488933,9.100353
Bulgaria,2823,1.6041389518696962,7.960846
Bulgaria,2824,-0.7776799071721883,9.371862
Bulgaria,2825,-1.8559883457013637,7.4912863
Bulgaria,2829,0.25527797764068577,8.266064
Bulgaria,2910,-1.957539941596871,5.797131
Bulgaria,2930,-0.07717211823772681,9.249215
Bulgaria,3030,5.942390226684067,7.21284
Bulgaria,3091,-0.6788252753931496,5.358696
Bulgaria,3092,-4.701725703771872,5.355545
Bulgaria,3100,0.5451151526242671,9.774241
Bulgaria,3211,2.2792098902455997,4.8224354
Bulgaria,3212,-0.06754727798579856,3.0139158
Bulgaria,3220,-0.8595256555497793,6.967358
Bulgaria,3230,-0.8167839235984199,9.762806
Bulgaria,3240,-0.7556650987522942,8.403283
Bulgaria,3250,3.333034878430783,9.226699
Bulgaria,3290,-1.5298383932188746,6.9827895
Bulgaria,Wastes,0.134435108186441,3.0120485
Colombia,1311,-3.4746390896754145,4.3807216
Colombia,1312,-0.13007395438352454,8.587574
Colombia,1391,-0.29276887153012715,5.9522514
Colombia,1392,0.013344858505791304,10.7148285
Colombia,1394,-1.3604486716264594,6.276798
Colombia,1399,-0.2119936600623327,9.668026
Colombia,1410,-0.03623298526082979,12.068621
Colombia,1430,0.5308695312805145,9.811133
Colombia,1511,0.36807612170572834,9.262928
Colombia,1701,0.034037980776295,8.666721
Colombia,1709,-0.5112139302257009,9.921914
Colombia,2011,0.5914964555609108,11.255421
Colombia,2012,5.787777917050685,6.099671
Colombia,2013,-0.7861121632079835,11.047039
Colombia,2021,0.555816272174848,10.0014715
Colombia,2022,-0.5872941322219499,6.17449
