K,i,name,pre,post,ratio,p,gap_pre,gap_post,g_US,g_RoW,g_US_pre,g_RoW_pre,w_max,n_pos
15,818,Egypt,0.1289573319643903,0.11865300153553997,0.9200950401820059,0.8852459016393442,-0.008494036274508314,-0.009873339180851324,0.9336647511233622,0.9435380903042131,1.048695187682228,1.0571892239567362,0.265418686999216,8
20,12,Algeria,0.5920397735689511,1.1863192743459654,2.003783068820802,0.5,0.03439721167449077,0.9568593898284179,1.9197429639616654,0.9628835741332485,1.8806286786028883,1.8462314669283968,0.42492725023178834,7
20,32,Argentina,0.23755549284837904,0.1581347307379138,0.6656749075418941,0.9508196721311475,-0.006027480378558694,0.10089114962941632,1.6715220495846246,1.5706308999552085,1.942065785395654,1.9480932657742125,0.3175592682162902,7
20,50,Bangladesh,0.11444007867615097,0.32468765585318193,2.837184836022365,0.30327868852459017,-0.004099013102760753,-0.2947117643230432,0.9479410261032882,1.2426527904263314,1.1886827854629174,1.1927817989232876,0.5466885423734266,4
20,68,Bolivia,0.26921775020253147,1.1872276491406055,4.409915944425873,0.13114754098360656,0.013696460006851234,-1.0860606623061633,-0.34274103331456907,0.7433196289915939,0.4699277634053269,0.45623130339847573,0.5264907341774794,5
20,76,Brazil,0.09157812798527011,0.3456134404530862,3.7739736338427488,0.1885245901639344,0.009832852433548119,0.331841388538983,2.791173061612469,2.4593316730734864,2.7632256575832064,2.753392805149659,0.46135367891622536,6
20,100,Bulgaria,0.11037072449229869,0.41726856520384636,3.7806090983208325,0.1885245901639344,-0.01758395048144087,0.3400023182090006,1.7503468784691756,1.4103445602601756,0.8349095055848202,0.852493456066261,0.4036509642341667,3
20,152,Chile,0.1969663925702402,0.5867236083836104,2.9788006000789133,0.26229508196721313,0.01038169271068211,0.5561510427217456,2.410132372137788,1.8539813294160423,2.1500794467234203,2.1396977540127384,0.3418575952270264,9
20,170,Colombia,0.0868249883473215,0.6122817612280714,7.051907208772577,0.03278688524590164,0.000559845045711617,0.46794212954167086,1.4346699140914791,0.966727784549808,0.8419113277007738,0.841351482655062,0.38352794039365545,8
20,191,Croatia,0.0943903128680943,0.46305590024347987,4.905756599096955,0.08196721311475409,-0.008707402428719318,0.30061915031054565,1.1447903651238254,0.84417121481328,0.43424058078184624,0.4429479832105654,0.3482796724660818,6
20,218,Ecuador,0.1399294945208494,0.15665673841601108,1.119540515403415,0.819672131147541,0.0016706388761429279,0.0681185443143928,0.7216301340906325,0.65351158977624,0.40022017407275234,0.3985495351966091,0.22611692331704825,8
